comment,label,rate
chất lượng sản phẩm tuyệt vời  positive  ,POS,5
hợp với giá tiền ,NEU,3
đôi cao cổ vì đóng gói nên phần đầu giày hơi móp đi vào chắc ks ,POS,5
rất xinh ạ    ,POS,5
chất liệu  ok  ,POS,5
form bao đẹp ,POS,5
phần đầu có mấy lỗ nhỏ thông hơi nữa  hình đính kèm  ,POS,5
kiểu áo với chất xinh lắm ,POS,5
lúc nhận hàng kêu áo ngắn chụp ảnh gửi cho không trả lời luôn ,NEG,1
thời gian giao hàng nhanh nhưng mình thấy màu đen thì sẽ đẹp hơn   màu be ở ngoài không sáng như trong hình ,NEU,3
giao hàng rất nhanh áo thun tay dài sọc ngắn chất vải dày dặn  đẹp ,POS,5
sọc không bự như hình  vải mỏng  nhưng vẫn đẹp ,NEU,3
màu lên nhợt ,NEG,2
hộp nhìn chuyên nghiệp đó  để xem chất lượng thế nào    tệ quá quay lại cho      à   ha ,POS,5
chất lượng sản phẩm tuyệt vời ,POS,5
giao nhầm  cỡ  chất lượng sản phẩm tốt ,NEU,3
áo vải mát  y hình rất xinh  ,POS,5
tốc độ thì tuỳ vị trí ,NEU,3
màu nâu y ảnh ,POS,4
vải đẹp đúng yêu cầu ,POS,5
cho  cửa hàng    thái độ phục vụ chứ  sản phẩm  chất  bình thường  ,POS,4
chất lượng sản phẩm tạm vậy ,POS,4
ok lắm nhé ,POS,5
hàng tốt  thái độ phục vụ chuyên nghiệp ,POS,5
ko đúng với kiểu gấu trong hình ,NEG,1
tripod bằng nhựa lên dễ bị gãy   ,NEU,3
e mua hơn  bên  cửa hàng  rồi mà ,POS,5
chất lượng sản phẩm tuyệt vời  đóng gói sản phẩm rất đẹp và chắc chắn rất đáng tiền ,POS,5
tạm được ,NEU,3
thời gian giao hàng rất nhanh ,POS,5
rất đáng tiền ,POS,5
âm nghe ổn  to nhưng    thui  để dùng  tháng xem có chất lượng không rồi mới sửa    ,POS,4
áo cực đẹp  ,POS,5
sản phẩm đẹp giao hàng nhanh ,POS,5
vải minh đẹp lắm ạ positive  e ủng hộ  cửa hàng  dài dài nè  positive  ,POS,4
sẽ tiếp tục ủng hộ ,POS,5
chất vải đẹp ,POS,4
áo màu hồng không xỉn mà rất đẹp nhé ,POS,4
giao hàng siêu nhanh ,POS,4
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn rất đáng tiền thời gian giao hàng rất nhanh ,POS,5
chất lượng sản phẩm tuyệt vời thời gian giao hàng rất nhanh rất đáng tiền không có hướng dẫn cập nhật tiếng việt cụ thể ,POS,5
hàng không i hình ,NEG,1
sản phẩm mỏng và xấu hơn nhiều so với hình ảnh ,NEG,1
áo không giống hình haizx ,NEG,1
hàng như mô tả ,POS,4
 cửa hàng  phục vụ rất tốt thời gian giao hàng rất nhanh ,POS,5
thời gian giao hàng rất nhanh ,NEU,3
đóng gói sản phẩm rất chắc chắn ,POS,5
vải áo mỏng quá ,NEU,3
hàng không  được  rộng như trong hình ,NEG,2
đóng gói sản phẩm rất đẹp và chắc chắn ,POS,5
cảm ơn  cửa hàng  ,POS,5
nói chung là đáng tiền  positive  ,POS,5
chất lượng sản phẩm tuyệt vời  rất đáng tiền ,POS,5
vải nilon mỏng    đường may ẩu  chất lượng rẻ tiền  giá  là quá đắt ,NEG,1
form sản phẩm cũng nhỏ nên chỉ thích hợp cho người nhỏ con từ  không trở lại chứ trên  không có thể không vừa ,NEU,3
rất thích  cửa hàng  phục vụ rất tốt chất lượng sản phẩm tuyệt vời ,POS,5
khác trong hình hoàn toàn ,NEG,1
đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh chưa sử dụng nên không đánh giá chất lượng  được  hy vọng tốt như   quả  ng cáo hi ,POS,5
chị chủ  cửa hàng  nhiệt tình và dễ thương quá chừng ,POS,5
chất lượng sản phẩm tuyệt vời  cửa hàng  phục vụ rất tốt  cửa hàng  phục vụ rất tốt rất đáng tiền rất đáng tiền thời gian giao hàng rất nhanh ,POS,5
chất lượng sản phẩm tuyệt vời ,POS,5
còn lại chất đẹp  khá ưng ý ,POS,4
áo bị lỗi ,NEG,1
nhưng không giống màu ,NEG,2
áo hơi bẩn ,NEU,3
 đẹp  dung mo ta se ung ho  cửa hàng  ,POS,5
áo lên form rất xinh ,POS,4
vải áo đẹp  áo dáng đẹp   cỡ  áo form rộng mình   nặng  không mặc thoải mái ,POS,5
áo màu hường không đẹp lắm ,NEG,1
giao không đúng màu đặt màu hồng mà s giao màu gạch không ok lắm chất vải thì ok ,NEU,3
 sản phẩm  đáng với đồng tiền ,POS,5
thăn không yêu   cửa hàng  nhé  positive  ,POS,4
đóng gói sản phẩm rất đẹp và chắc chắn ,POS,5
thời gian giao hàng rất nhanh ,POS,5
 sản phẩm  phù hợp với giá tiền   cửa hàng  phục vụ rất tốt  thời gian giao hàng nhanh  chúc  cửa hàng  buôn may bán đắt  positive  positive  positive  ,POS,4
quần rất xinh  sẽ ủng hộ  cửa hàng  dài dài ,POS,5
áo đẹp  chất cũng ok lên form gọn người lắm   cám ơn   cửa hàng  ,POS,5
 cửa hàng  phục vụ kém ,NEG,1
 cửa hàng  cực kỳ có tâm nha ,POS,5
màu tối   không đẹp giống hình ,NEG,2
minh mua tiếp ,NEU,3
chất lượng sản phẩm tạm ổn   hàng thực tế không hoàn toàn giống trong ảnh  ,NEU,3
h gì  lần đầu tiên thấy ưng ý khi mua đồ ,POS,5
chung  set  không  dong nhat kich thuoc ,NEG,2
nhưng mua mặc đỡ trong tháng ở cữ nên cũng ok ,POS,4
áo rất đẹp ,POS,5
hàng này hết nên  được  chị chủ inbox tư vấn tận tình đổi sang mẫu khác màu đỏ luôn  phải nói là quá ưng ạ ,POS,5
ưng ơi là ưng ,POS,5
vô cùng hài lòng khi nhận được hàng ạ  positive  positive  positive   ,POS,5
mong  cửa hàng  có xử lí nhanh nhạy hơn khi khách hàng không hài lòng  ,NEG,2
giày đẹp  chất lượng tốt ,POS,5
nói chung ổn so với giad ,NEU,3
mình  không mặc rất ổn ,NEU,3
 cửa hàng  giao nhầm mầu cho mk ,NEG,1
lần  mua của  cửa hàng  ,POS,5
hàng như hình ,POS,5
đầm quá đẹp   chất vải mát mịn    cửa hàng  tư vấn nhiệt tình  ,POS,5
do tôi nghỉ chỉ có mấy món nên sẽ không giao thiếu không quay clip ,NEG,1
 chất  luong sản phẩm đẹp  tuy nhiên áo hơi rộng ,POS,4
chất tạm  được  phù hợp với giá tiền mình đã dặn  cửa hàng  là gửi đúng màu cho mình mà  cửa hàng  lại gửi cho mình  cái màu giống nhau negative  ,POS,4
uy tín theo đơn hàng   giao hàng nhanh  ,POS,4
cảm ơn  cửa hàng  ,NEU,3
chất lượng sản phẩm tuyệt vời rất đáng tiền rất đáng tiền rất đáng tiền thời gian giao hàng rất nhanh thời gian giao hàng rất nhanh ,POS,4
đặt hàng màu vàng nhưng lại giao màu trắng ,NEG,2
hoa thêu rời rạc  áo được  không mặc vẫn vừa  so với giá là ổn ,NEU,3
đóng gói sản phẩm rất đẹp và chắc chắn ,POS,5
đóng gói sản phẩm rất đẹp và chắc chắn ,POS,5
 cửa hàng  giao hang qua cham ,NEG,2
quần chưa thử nên không biết có che được không nhưng mình không thích cái viền ren lắm ,POS,4
mặc rất thoải mái lun ,POS,5
hàng đẹp lắm luôn  rẻ  các bạn nên mua   positive  ,POS,5
rất đáng đồng tiền bát gạo  giao hàng nhanh ,POS,5
vì không giao đúng cỡ cho khách ,NEG,2
 cửa hàng  nào làm việc cũng hiệu suất như  cửa hàng  có phải tốt hơn không ,POS,5
giao hàng nhanh ,POS,5
vải mỏng mịn ,POS,4
chất lượng sản phẩm tạm được giá cả chấp nhận được  cửa hàng  phục vụ tốt ,POS,4
điện thoại mình cùi bắp nên không tiện chụp ảnh chia sẻ vì sợ làm xấu  sản phẩm   positive  ,POS,5
 cửa hàng  nên để lỏng thôi ,NEU,3
tuy nhiên áo bị lệch vạt ,NEG,2
chất len mịn  đẹp   được  đổi sang màu hồng rất ưng ,POS,5
vải ok ,POS,5
giao hàng nhanh ,POS,5
m mua nhiều trên mạng nhưng lần này là ưng nhất ,POS,5
muốn đánh giá    mà  cửa hàng e cho có     positive  đồ đẹp mà giá tốt ,POS,5
rất ứng ý ,POS,5
rất đáng tiền ,POS,5
chất lượng sản phẩm tạm được đóng gói sản phẩm tạm được  cửa hàng  phục vụ tạm được giá cả chấp nhận được giá cả chấp nhận được thời gian giao hàng tạm được ,POS,4
mã qr là giả    chỉ dán lên thôi ,NEG,1
trong khi mình chủ yếu mắc cỡ l ,NEU,3
chất lượng sản phẩm tuyệt vời   không nghĩ giá như vậy lại nhận  được  sản phẩm tốt và hài lòng đến thế   sẽ ủng hộ  cửa hàng  lần tới   chúc  cửa hàng  buôn bán đắt hàng ,POS,5
cảm on c chủ rất chu đáo và tận tình với khách hàng ,POS,5
giao thiếu hàng ngay món mình cần  bực bội quá ,NEG,1
xưa h mua áo ưng chỗ nayd nhất á coa tâm mà đẹp dễ sợ ,POS,5
cả nhà có mua thì chú ý nhé  lúc chưa mua nó nói chuyện dạ thưa  mua giao  áo mà  cỡ khác nhau ,NEG,1
k đúng như hình áo cũ kỹ dơ  chưa mặc lấn náo ma lông thì xù xì negative negative  ,NEG,1
loại này bạn nào ngực to thì mặc đẹp nè ,NEU,3
tôi thề ,NEG,2
 bình thường  ,NEU,3
áo giống hình đẹp lắm luôn positive  positive  positive  chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn  cửa hàng  phục vụ rất tốt  cửa hàng  phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh ,POS,5
thời gian giao hàng rất nhanh  cửa hàng  phục vụ rất tốt  positive  ,POS,5
vải dày  co giãn tốt   ký mà mặc ôm khít lun ,NEU,3
mấy trăm ngàn biếu không  cửa hàng  ,NEU,3
chất lượng sản phẩm tuyệt vời ,POS,5
hàng chất ok  thời gian giao hàng rất nhanh ,POS,5
thời gian giao hàng nhanh  được ,POS,5
chất lượng sản phẩm tuyệt vời  đóng gói sản phẩm rất đẹp và chắc chắn ,POS,5
  áo đẹp lắm nha mọi ng  positive  cứ yên tâm mua đi ạ ,POS,5
trc mắt là ổn ,POS,4
 cửa hàng  nhiet tinh  dễ thương ,POS,5
dùng tốt  hài lòng ,POS,4
vải  ok  lắm  giá tốt ,POS,4
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm chắc chắn ,POS,5
chất lượng sản phẩm tuyệt vời  cực yêu  cửa hàng  luôn ,NEG,1
áo đẹp ,POS,4
đẹp như hình nhưng đường may hơi bung ra xíu ,POS,4
hàng đẹp y chang hình  positive  ,POS,5
 cửa hàng  phục vu rat tốt ,POS,5
vải đẹp nhưng gửi hk đúng màu ,NEG,2
hàng rất trẻ trung chất đẹp dễ thương ,POS,5
cực mát và thấm mồ hôi mặc rất êm nữa ,POS,5
ko có  gì  ngoài tuyệt vời    positive  ,POS,4
giao hàng nhanh   đóng gói chắc chắn   nhưng  sản phẩm  không như mình mong đợi  ,NEU,3
đường may quá xấu ,NEG,1
bực ơi là bực luôn ,NEG,1
áở đẹp ,POS,5
chân váy rất đẹp   cửa hàng  phục vụ rất nhiệt tình ,POS,5
váy rất xinh chất vải mát lịm lun ,POS,5
đã vậy giao hàng còn nhanh  ,POS,5
chất lượng sản phẩm tuyệt vời nhung hoi rong  cửa hàng  gui nham  cỡ  minh dat  cỡ  s  cửa hàng  gui mình ,POS,5
mình bầu  tháng nặng   không nhưng mặc xl vẫn kích ở vùng bụng ,NEG,2
rất ưng ý luôn ạ ,POS,5
vải hơi nóng tí ,NEG,2
sản phẩm rất đẹp ,POS,5
tam duoc   sản phẩm   không  giong hinh lam ,NEU,3
màu hơi tối hơn so với trên hình ,NEU,3
mình thấy cũng được  nhưng bao bằng nhựa giống da chứ đâu phải bằng da thật ,NEU,3
vui lỏng cho đổi pin ,NEG,1
san pham tuy  chất  lieu vai hoi mong nhung mac cung duoc  ,POS,4
không đúng chất lượng với giá   nó chỉ đáng  ,NEG,1
ủng hộ dài dài ,POS,5
áo đẹp mà giá rẻ quá ,POS,5
đóng gói sản phẩm rất đẹp và chắc chắn chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời ,POS,5
 sản phẩm  phom bộ đồ to ,NEU,3
chất lượng sản phẩm không được tốt bằng sản phẩm mình mua trực tiếp ở các cửa hàng ,NEG,1
với giá thành như vậy là quá rẻ  cảm ơn  cửa hàng  ,POS,5
mình lấy cho khách mà lại không đúng mẫu ,NEG,1
áo trật ,NEG,2
dễ thương lắm ,POS,5
thời gian giao hàng siêu nhanh  positive  ,POS,4
giao hàng thì rất nhanh nhưng mà tuyết việt nam không làm được slime mây ý ạ và màu bị chảy ra bẩn lắm ,POS,4
nút áo may sơ xài ,NEG,1
vải đẹp  mỏng nhưng không lộ ,POS,4
chất dầy cứng không phải chifon mềm ạ ,NEG,2
áo đẹp  chủ  cửa hàng  dễ thương nhiệt tình ,POS,5
giá rẻ dùng được ,POS,4
chất liệu tốt  dáng rất vừa vặn thời gian giao hàng rất nhanh rất đáng tiền ,POS,5
sản phẩm được so với giá ,POS,4
cúc tay bị đóng lệch ,POS,4
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn  cửa hàng  phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh chưa sử dụng ng nhìn chug ổn ,POS,5
quần chật bụng quá  chỉ đáng  cỡ  s  mình ,NEG,1
giá rẻ so với chât lượng ,NEU,3
màu không giống ảnh gửi ,NEG,2
hàng y như hình ,POS,5
hàng quá kém ,NEG,1
áo đẹp  chủ  cửa hàng  dễ thương     positive  ,POS,4
thất vọng về sản phẩm khi nhận được ,NEG,1
mà nhận có thấy gi y hình đâu ,NEU,3
chất vải còn khô cứng   mặc vào còn xước người  nói chung tạm ổn  ,NEU,3
giao hàng hơi lâu nhưng chất lượng sản phẩm tuyệt vời ,POS,4
nhưng không có tem ,NEG,2
vải tốt nhưng màu không giống hình ,POS,4
phản hồi mình trả hàng đi  không đổi không giao hàng  gì  cả ,NEG,1
hàng vn nhái nhưng mặc ổn với mức giá vn thế này ,POS,4
mình đặt áo sát nách lại giao mình áo tay dài ,NEG,2
phục vụ kém ,NEG,1
hàng y như hình ,NEU,3
sau này sẽ tiếp tục ủng hộ  cửa hàng   positive  ,POS,5
chất áo đẹp  mềm mại ,POS,5
áo thun màu không giống như hình sọc đỏ đen ,NEG,2
vải đẹp lắm nha ,POS,4
áo giá rẻ và dễ thương đống gói đẹp ,POS,5
đặt màu đỏ lại gửi màu bã trầu  mua  bộ gọi đt chỉ nói  bộ hết màu  nhận hàng thấy sai màu có lhe với  cửa hàng  nhưng  cửa hàng  chỉ xin lỗi  chứ không thấy đề đạc đôi hành cho khách ,NEG,1
chất lượng sản phẩm tuyệt vời  đóng gói sản phẩm rất đẹp và chắc chắn cám ơn  cửa hàng  nhiều ,POS,4
chất lượng sản phẩm tuyệt vời  cặp đẹp   cửa hàng  nhiệt tình quá trời ,POS,5
chất lượng sản phẩm tuyệt vời ,POS,5
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn  cửa hàng  phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh positive  positive  positive  positive e mua tới chai thứ  oy  xai ok lm ạ   rẻ dễ sử dụng  ,POS,5
hàng không như mong muốn ,NEU,3
chất lượng sản phẩm khá tốt  màu tươi  váy mặc thoáng ,POS,5
 cửa hàng  tư vấn nhiệt tình  chất vải với giá tiền ok ,POS,5
eo   mông  mặc mình hơi rộng theo mình ,NEU,3
chủ  cửa hàng  rất thân thiện  phục vụ rất nhiệt tình ,POS,5
quần đẹp  rất ưng ,POS,4
giao hàng rất nhanh ,POS,5
váy dày  sản phẩm đẹp ,POS,5
tạm ổn ,NEU,3
chất vải không bằng  bộ kia chỉ  và  chất lượng sản phẩm rất kém ,NEG,1
đóng gói sản phẩm không cẩn thận  giao hàng chậm ,NEG,2
áo đẹp   lên dáng chuẩn  ,POS,5
chất vải cũng khác ,NEU,3
đóng gói sản phẩm rất đẹp và chắc chắn  cửa hàng  phục vụ rất tốt ,POS,5
